pmid,doi,annee,modele,theme,themes_secondaires,journal,titre,url,fichier
37414391,10.1016/j.envres.2023.116542,2023,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,Environmental research,Dosimetric assessment in the brain for downlink EMF exposure in Korean mobile communication networks.,https://pubmed.ncbi.nlm.nih.gov/37414391/,dosimetrie_modelisation/neurodeveloppement/2023_37414391_dosimetric-assessment-in-the-brain-for-downlink-em.md
29803802,10.1016/j.envint.2018.05.028,2018,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,Environment international,Children's exposure assessment of radiofrequency fields: Comparison between spot and personal measurements.,https://pubmed.ncbi.nlm.nih.gov/29803802/,dosimetrie_modelisation/neurodeveloppement/2018_29803802_children-s-exposure-assessment-of-radiofrequency-f.md
30455754,10.3889/oamjms.2018.405,2018,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,Open access Macedonian journal of medical sciences,Impact of Maternal Obesity and Mobile Phone Use on Fetal Cardiotocography Pattern.,https://pubmed.ncbi.nlm.nih.gov/30455754/,dosimetrie_modelisation/neurodeveloppement/2018_30455754_impact-of-maternal-obesity-and-mobile-phone-use-on.md
30857115,10.1016/j.scitotenv.2018.01.318,2018,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,The Science of the total environment,Assessment of radiofrequency electromagnetic field exposure from personal measurements considering the body shadowing effect in Korean children and parents.,https://pubmed.ncbi.nlm.nih.gov/30857115/,dosimetrie_modelisation/neurodeveloppement/2018_30857115_assessment-of-radiofrequency-electromagnetic-field.md
28267685,10.1088/1361-6560/aa5c2d,2017,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,Physics in medicine and biology,Mobile phone types and SAR characteristics of the human brain.,https://pubmed.ncbi.nlm.nih.gov/28267685/,dosimetrie_modelisation/neurodeveloppement/2017_28267685_mobile-phone-types-and-sar-characteristics-of-the.md
28504422,10.1111/cdev.12831,2017,dosimetrie_modelisation,neurodeveloppement,neuro_comportement_cognition;eeg_sommeil;cancer,Child development,Effects of Mobile Phones on Children's and Adolescents' Health: A Commentary.,https://pubmed.ncbi.nlm.nih.gov/28504422/,dosimetrie_modelisation/neurodeveloppement/2017_28504422_effects-of-mobile-phones-on-children-s-and-adolesc.md
29214149,10.3389/fpubh.2017.00279,2017,dosimetrie_modelisation,neurodeveloppement,neuro_comportement_cognition,Frontiers in public health,Measurements of Radiofrequency Radiation with a Body-Borne Exposimeter in Swedish Schools with Wi-Fi.,https://pubmed.ncbi.nlm.nih.gov/29214149/,dosimetrie_modelisation/neurodeveloppement/2017_29214149_measurements-of-radiofrequency-radiation-with-a-bo.md
24723195,10.1093/rpd/ncu057,2014,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,Radiation protection dosimetry,Typical exposure of children to EMF: exposimetry and dosimetry.,https://pubmed.ncbi.nlm.nih.gov/24723195/,dosimetrie_modelisation/neurodeveloppement/2014_24723195_typical-exposure-of-children-to-emf-exposimetry-an.md
3372031,10.1007/BF00378471,1988,dosimetrie_modelisation,neurodeveloppement,dosimetrie_exposition,International archives of occupational and environmental health,Health problems among operators of plastic welding machines and exposure to radiofrequency electromagnetic fields.,https://pubmed.ncbi.nlm.nih.gov/3372031/,dosimetrie_modelisation/neurodeveloppement/1988_3372031_health-problems-among-operators-of-plastic-welding.md
7064810,10.1080/15298668291409523,1982,dosimetrie_modelisation,reproduction,,American Industrial Hygiene Association journal,Occupational exposures to radiofrequency radiation (18-31 MHz) from F dielectric heat sealers.,https://pubmed.ncbi.nlm.nih.gov/7064810/,dosimetrie_modelisation/reproduction/1982_7064810_occupational-exposures-to-radiofrequency-radiation.md
39361824,10.1080/15368378.2024.2411629,2024,dosimetrie_modelisation,stress_oxydatif,genotoxicite_epigenetique;thermique;dosimetrie_exposition,Electromagnetic biology and medicine,Assessing the biochemical and genotoxic effects of low intensity 2.45GHz microwave exposure onplants.,https://pubmed.ncbi.nlm.nih.gov/39361824/,dosimetrie_modelisation/stress_oxydatif/2024_39361824_assessing-the-biochemical-and-genotoxic-effects-of.md
36910143,10.3389/fcell.2023.1067861,2023,dosimetrie_modelisation,stress_oxydatif,apoptose_mitochondrie;genotoxicite_epigenetique,Frontiers in cell and developmental biology,ROS production in response to high-power microwave pulses induces p53 activation and DNA damage in brain cells: Radiosensitivity and biological dosimetry evaluation.,https://pubmed.ncbi.nlm.nih.gov/36910143/,dosimetrie_modelisation/stress_oxydatif/2023_36910143_ros-production-in-response-to-high-power-microwave.md
33828192,10.1038/s41598-021-87263-2,2021,dosimetrie_modelisation,stress_oxydatif,dosimetrie_exposition,Scientific reports,Activation of matrix metalloproteinases and FoxO3a in HaCaT keratinocytes by radiofrequency electromagnetic field exposure.,https://pubmed.ncbi.nlm.nih.gov/33828192/,dosimetrie_modelisation/stress_oxydatif/2021_33828192_activation-of-matrix-metalloproteinases-and-foxo3a.md
39559194,10.1016/j.heliyon.2024.e40109,2024,dosimetrie_modelisation,thermique,neuro_comportement_cognition;dosimetrie_exposition,Heliyon,Thermal wave and Pennes' models of bioheat transfer in human skin: A transient comparative analysis.,https://pubmed.ncbi.nlm.nih.gov/39559194/,dosimetrie_modelisation/thermique/2024_39559194_thermal-wave-and-pennes-models-of-bioheat-transfer.md
33206197,10.1667/RADE-20-00101.1,2021,dosimetrie_modelisation,thermique,dosimetrie_exposition,Radiation research,Radiofrequency Fields and Calcium Movements Into and Out of Cells.,https://pubmed.ncbi.nlm.nih.gov/33206197/,dosimetrie_modelisation/thermique/2021_33206197_radiofrequency-fields-and-calcium-movements-into-a.md
31125321,10.1097/HP.0000000000001036,2019,dosimetrie_modelisation,thermique,dosimetrie_exposition,Health physics,Model of Steady-state Temperature Rise in Multilayer Tissues Due to Narrow-beam Millimeter-wave Radiofrequency Field Exposure.,https://pubmed.ncbi.nlm.nih.gov/31125321/,dosimetrie_modelisation/thermique/2019_31125321_model-of-steady-state-temperature-rise-in-multilay.md
28542010,10.1097/HP.0000000000000671,2017,dosimetrie_modelisation,thermique,dosimetrie_exposition,Health physics,Thermal Modeling for the Next Generation of Radiofrequency Exposure Limits: Commentary.,https://pubmed.ncbi.nlm.nih.gov/28542010/,dosimetrie_modelisation/thermique/2017_28542010_thermal-modeling-for-the-next-generation-of-radiof.md
23675617,10.3109/15368378.2013.776349,2013,dosimetrie_modelisation,thermique,,Electromagnetic biology and medicine,Electromagnetic field occupational exposure: non-thermal vs. thermal effects.,https://pubmed.ncbi.nlm.nih.gov/23675617/,dosimetrie_modelisation/thermique/2013_23675617_electromagnetic-field-occupational-exposure-non-th.md
38458118,10.1016/j.envint.2024.108552,2024,epidemiologie,cancer,,Environment international,"Mobile phone use and brain tumour risk - COSMOS, a prospective cohort study.",https://pubmed.ncbi.nlm.nih.gov/38458118/,epidemiologie/cancer/2024_38458118_mobile-phone-use-and-brain-tumour-risk-cosmos-a-pr.md
38677087,10.1016/j.envint.2024.108665,2024,epidemiologie,cancer,,Environment international,Letter to the editor.,https://pubmed.ncbi.nlm.nih.gov/38677087/,epidemiologie/cancer/2024_38677087_letter-to-the-editor.md
36738768,10.1016/j.envres.2023.115422,2023,epidemiologie,cancer,,Environmental research,Effects of generalization descriptions on risk perception.,https://pubmed.ncbi.nlm.nih.gov/36738768/,epidemiologie/cancer/2023_36738768_effects-of-generalization-descriptions-on-risk-per.md
36906274,10.1016/j.envres.2023.115657,2023,epidemiologie,cancer,,Environmental research,The relationship between radiofrequency-electromagnetic radiation from cell phones and brain tumor: The brain tumor incidence trends in South Korea.,https://pubmed.ncbi.nlm.nih.gov/36906274/,epidemiologie/cancer/2023_36906274_the-relationship-between-radiofrequency-electromag.md
36041243,10.1016/j.envint.2022.107487,2022,epidemiologie,cancer,,Environment international,"Time trends in mobile phone use and glioma incidence among males in the Nordic Countries, 1979-2016.",https://pubmed.ncbi.nlm.nih.gov/36041243/,epidemiologie/cancer/2022_36041243_time-trends-in-mobile-phone-use-and-glioma-inciden.md
36279918,10.1016/j.envres.2022.114610,2022,epidemiologie,cancer,dosimetrie_exposition,Environmental research,On radar and radio exposure and cancer in the military setting.,https://pubmed.ncbi.nlm.nih.gov/36279918/,epidemiologie/cancer/2022_36279918_on-radar-and-radio-exposure-and-cancer-in-the-mili.md
32956078,10.1097/CEJ.0000000000000629,2021,epidemiologie,cancer,,European journal of cancer prevention : the official journal of the European Cancer Prevention Organisation (ECP),A case-control study on dietary calcium intake and risk of glioma.,https://pubmed.ncbi.nlm.nih.gov/32956078/,epidemiologie/cancer/2021_32956078_a-case-control-study-on-dietary-calcium-intake-and.md
34029549,10.1016/j.envres.2021.111283,2021,epidemiologie,cancer,,Environmental research,Cell phone use and the risk of glioma: are case-control study findings consistent with Canadian time trends in cancer incidence?,https://pubmed.ncbi.nlm.nih.gov/34029549/,epidemiologie/cancer/2021_34029549_cell-phone-use-and-the-risk-of-glioma-are-case-con.md
31612047,10.3892/ol.2019.10899,2019,epidemiologie,cancer,dosimetrie_exposition,Oncology letters,Radiofrequency radiation from nearby mobile phone base stations-a case comparison of one low and one high exposure apartment.,https://pubmed.ncbi.nlm.nih.gov/31612047/,epidemiologie/cancer/2019_31612047_radiofrequency-radiation-from-nearby-mobile-phone.md
29500663,10.1007/s11060-018-2816-6,2018,epidemiologie,cancer,neuro_comportement_cognition,Journal of neuro-oncology,Allergic conditions and risk of glioma and meningioma in the CERENAT case-control study.,https://pubmed.ncbi.nlm.nih.gov/29500663/,epidemiologie/cancer/2018_29500663_allergic-conditions-and-risk-of-glioma-and-meningi.md
29709736,10.1016/j.wneu.2018.04.122,2018,epidemiologie,cancer,,World neurosurgery,Wireless Phone Use and Risk of Adult Glioma: Evidence from a Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/29709736/,epidemiologie/cancer/2018_29709736_wireless-phone-use-and-risk-of-adult-glioma-eviden.md
30446214,10.1016/j.annepidem.2018.10.004,2018,epidemiologie,cancer,neurodeveloppement,Annals of epidemiology,Cell phone use and risk of thyroid cancer: a population-based case-control study in Connecticut.,https://pubmed.ncbi.nlm.nih.gov/30446214/,epidemiologie/cancer/2018_30446214_cell-phone-use-and-risk-of-thyroid-cancer-a-popula.md
27050182,,2016,epidemiologie,cancer,,The Gulf journal of oncology,Mobile Phone Use and the Risk of Parotid Gland Tumors: A Retrospective Case-Control Study.,https://pubmed.ncbi.nlm.nih.gov/27050182/,epidemiologie/cancer/2016_27050182_mobile-phone-use-and-the-risk-of-parotid-gland-tum.md
26726040,10.5620/eht.e2015015,2015,epidemiologie,cancer,,Environmental health and toxicology,Mobile phone use and risk of glioma: a case-control study in Korea for 2002-2007.,https://pubmed.ncbi.nlm.nih.gov/26726040/,epidemiologie/cancer/2015_26726040_mobile-phone-use-and-risk-of-glioma-a-case-control.md
25249839,10.2203/dose-response.14-012.Vijayalaxmi,2014,epidemiologie,cancer,,Dose-response : a publication of International Hormesis Society,"Mobile phones, non-ionizing radiofrequency fields and brain cancer: is there an adaptive response?",https://pubmed.ncbi.nlm.nih.gov/25249839/,epidemiologie/cancer/2014_25249839_mobile-phones-non-ionizing-radiofrequency-fields-a.md
23657200,10.1093/ije/dyt072,2013,epidemiologie,cancer,,International journal of epidemiology,Mobile phone use and risk of brain neoplasms and other cancers: prospective study.,https://pubmed.ncbi.nlm.nih.gov/23657200/,epidemiologie/cancer/2013_23657200_mobile-phone-use-and-risk-of-brain-neoplasms-and-o.md
23975478,10.1007/s13277-013-1081-8,2013,epidemiologie,cancer,,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Association between vestibular schwannomas and mobile phone use.,https://pubmed.ncbi.nlm.nih.gov/23975478/,epidemiologie/cancer/2013_23975478_association-between-vestibular-schwannomas-and-mob.md
20589524,10.1007/s11060-010-0280-z,2010,epidemiologie,cancer,,Journal of neuro-oncology,Association between number of cell phone contracts and brain tumor incidence in nineteen U.S. States.,https://pubmed.ncbi.nlm.nih.gov/20589524/,epidemiologie/cancer/2010_20589524_association-between-number-of-cell-phone-contracts.md
18256587,10.1038/sj.bjc.6604214,2008,epidemiologie,cancer,dosimetrie_exposition,British journal of cancer,"Mobile phone use, exposure to radiofrequency electromagnetic field, and brain tumour: a case-control study.",https://pubmed.ncbi.nlm.nih.gov/18256587/,epidemiologie/cancer/2008_18256587_mobile-phone-use-exposure-to-radiofrequency-electr.md
18676984,10.1093/ije/dyn155,2008,epidemiologie,cancer,neurodeveloppement,International journal of epidemiology,Meningioma and mobile phone use--a collaborative case-control study in five North European countries.,https://pubmed.ncbi.nlm.nih.gov/18676984/,epidemiologie/cancer/2008_18676984_meningioma-and-mobile-phone-use-a-collaborative-ca.md
16428250,10.1136/bmj.38720.687975.55,2006,epidemiologie,cancer,neurodeveloppement,BMJ (Clinical research ed.),Mobile phone use and risk of glioma in adults: case-control study.,https://pubmed.ncbi.nlm.nih.gov/16428250/,epidemiologie/cancer/2006_16428250_mobile-phone-use-and-risk-of-glioma-in-adults-case.md
16818464,10.1093/aje/kwj242,2006,epidemiologie,cancer,,American journal of epidemiology,Mobile phone use and risk of parotid gland tumor.,https://pubmed.ncbi.nlm.nih.gov/16818464/,epidemiologie/cancer/2006_16818464_mobile-phone-use-and-risk-of-parotid-gland-tumor.md
15746469,10.1093/aje/kwi091,2005,epidemiologie,cancer,,American journal of epidemiology,Long-term mobile phone use and brain tumor risk.,https://pubmed.ncbi.nlm.nih.gov/15746469/,epidemiologie/cancer/2005_15746469_long-term-mobile-phone-use-and-brain-tumor-risk.md
33285159,10.1016/j.envres.2020.110583,2020,epidemiologie,dosimetrie_exposition,neuro_comportement_cognition,Environmental research,Health disturbances and exposure to radiofrequency electromagnetic fields from mobile-phone base stations in French urban areas.,https://pubmed.ncbi.nlm.nih.gov/33285159/,epidemiologie/dosimetrie_exposition/2020_33285159_health-disturbances-and-exposure-to-radiofrequency.md
29547352,10.1667/RR14952.1,2018,epidemiologie,dosimetrie_exposition,,Radiation research,Estimates of Environmental Exposure to Radiofrequency Electromagnetic Fields and Risk of Lymphoma Subtypes.,https://pubmed.ncbi.nlm.nih.gov/29547352/,epidemiologie/dosimetrie_exposition/2018_29547352_estimates-of-environmental-exposure-to-radiofreque.md
30321997,10.3390/ijerph15102234,2018,epidemiologie,dosimetrie_exposition,,International journal of environmental research and public health,Personal Exposure to Radio Frequency Electromagnetic Fields among Australian Adults.,https://pubmed.ncbi.nlm.nih.gov/30321997/,epidemiologie/dosimetrie_exposition/2018_30321997_personal-exposure-to-radio-frequency-electromagnet.md
27011934,10.4103/2231-0762.175413,2016,epidemiologie,dosimetrie_exposition,eeg_sommeil,Journal of International Society of Preventive & Community Dentistry,Effect of electromagnetic radiations from mobile phone base stations on general health and salivary function.,https://pubmed.ncbi.nlm.nih.gov/27011934/,epidemiologie/dosimetrie_exposition/2016_27011934_effect-of-electromagnetic-radiations-from-mobile-p.md
27219506,10.1016/j.scitotenv.2016.05.021,2016,epidemiologie,dosimetrie_exposition,,The Science of the total environment,Clinically defined non-specific symptoms in the vicinity of mobile phone base stations: A retrospective before-after study.,https://pubmed.ncbi.nlm.nih.gov/27219506/,epidemiologie/dosimetrie_exposition/2016_27219506_clinically-defined-non-specific-symptoms-in-the-vi.md
24632329,10.1016/j.envint.2014.02.008,2014,epidemiologie,dosimetrie_exposition,,Environment international,Modelling indoor electromagnetic fields (EMF) from mobile phone base stations for epidemiological studies.,https://pubmed.ncbi.nlm.nih.gov/24632329/,epidemiologie/dosimetrie_exposition/2014_24632329_modelling-indoor-electromagnetic-fields-emf-from-m.md
20708499,10.1016/S0895-3988(10)60053-0,2010,epidemiologie,dosimetrie_exposition,neurodeveloppement,Biomedical and environmental sciences : BES,"Effects of exposure to GSM mobile phone base station signals on salivary cortisol, alpha-amylase, and immunoglobulin A.",https://pubmed.ncbi.nlm.nih.gov/20708499/,epidemiologie/dosimetrie_exposition/2010_20708499_effects-of-exposure-to-gsm-mobile-phone-base-stati.md
41122328,10.31661/jbpe.v0i0.2311-1685,2025,epidemiologie,eeg_sommeil,neurodeveloppement,Journal of biomedical physics & engineering,The Influence of Mobile Technologies on the Quality of Sleep.,https://pubmed.ncbi.nlm.nih.gov/41122328/,epidemiologie/eeg_sommeil/2025_41122328_the-influence-of-mobile-technologies-on-the-qualit.md
38214483,10.13075/ijomeh.1896.02320,2024,epidemiologie,eeg_sommeil,,International journal of occupational medicine and environmental health,Distribution of sleep components while working remotely.,https://pubmed.ncbi.nlm.nih.gov/38214483/,epidemiologie/eeg_sommeil/2024_38214483_distribution-of-sleep-components-while-working-rem.md
38461462,10.1080/15368378.2024.2327432,2024,epidemiologie,eeg_sommeil,,Electromagnetic biology and medicine,Do blue light filter applications improve sleep outcomes? A study of smartphone users' sleep quality in an observational setting.,https://pubmed.ncbi.nlm.nih.gov/38461462/,epidemiologie/eeg_sommeil/2024_38461462_do-blue-light-filter-applications-improve-sleep-ou.md
39230550,10.1016/j.cjca.2024.06.006,2024,epidemiologie,eeg_sommeil,,The Canadian journal of cardiology,"Regular Mobile Phone Use and Incident Cardiovascular Diseases: Mediating Effects of Sleep Patterns, Psychological Distress, and Neuroticism.",https://pubmed.ncbi.nlm.nih.gov/39230550/,epidemiologie/eeg_sommeil/2024_39230550_regular-mobile-phone-use-and-incident-cardiovascul.md
39322200,10.1177/00332941241283759,2024,epidemiologie,eeg_sommeil,,Psychological reports,Partner Phubbing and Sleep Quality: Serial Mediation Models With Relationship Satisfaction and Perceived Stress.,https://pubmed.ncbi.nlm.nih.gov/39322200/,epidemiologie/eeg_sommeil/2024_39322200_partner-phubbing-and-sleep-quality-serial-mediatio.md
